Player1_name,Player2_name,surface,first_serve_pct,aces,double_faults,first_serve_in,first_serve_points_won,second_serve_points_won,break_points_saved,break_points_faced
Joao Sousa,Marin Cilic,Grass,0.17922606924643583,0.07964601769911504,0.038461538461538464,0.13019390581717452,0.13356164383561644,0.3170731707317073,0.5,0.35294117647058826
Jiri Vanek,Zeljko Krajan,Clay,0.18126272912423624,0.008849557522123894,0.11538461538461539,0.13019390581717452,0.11301369863013698,0.1951219512195122,0.375,0.38235294117647056
Younes El Aynaoui,Guillermo Perez Roldan,Clay,0.11608961303462322,0.0,0.0,0.12465373961218837,0.1095890410958904,0.12195121951219512,0.041666666666666664,0.058823529411764705
Alex Antonitsch,Richey Reneberg,Hard,0.1629327902240326,0.035398230088495575,0.11538461538461539,0.11080332409972299,0.10273972602739725,0.2804878048780488,0.125,0.17647058823529413
Yoshihito Nishioka,Mirza Basic,Hard,0.1446028513238289,0.035398230088495575,0.07692307692307693,0.1329639889196676,0.1267123287671233,0.1951219512195122,0.0,0.029411764705882353
Fernando Vicente,John Van Lottum,Clay,0.11405295315682282,0.02654867256637168,0.0,0.08310249307479224,0.07534246575342465,0.1951219512195122,0.08333333333333333,0.08823529411764706
Michael Chang,Marc Rosset,Hard,0.15274949083503056,0.061946902654867256,0.15384615384615385,0.12465373961218837,0.1232876712328767,0.1951219512195122,0.041666666666666664,0.058823529411764705
Bing Chao Lin,Melvin Tong,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Adrian Voinea,Nicolas Lapentti,Grass,0.3727087576374745,0.1415929203539823,0.07692307692307693,0.3296398891966759,0.3287671232876712,0.3780487804878049,0.25,0.3235294117647059
Marc Rosset,Lars Anders Wahlgren,Hard,0.37678207739307534,0.035398230088495575,0.15384615384615385,0.31301939058171746,0.2534246575342466,0.4878048780487805,0.625,0.6470588235294118
Ivo Karlovic,Mardy Fish,Hard,0.0855397148676171,0.061946902654867256,0.038461538461538464,0.06925207756232687,0.07876712328767123,0.15853658536585366,0.0,0.0
Andreas Vinciguerra,Thomas Enqvist,Hard,0.13034623217922606,0.061946902654867256,0.19230769230769232,0.09418282548476455,0.0958904109589041,0.2073170731707317,0.16666666666666666,0.11764705882352941
Tim Henman,Karol Kucera,Hard,0.1384928716904277,0.02654867256637168,0.34615384615384615,0.0997229916897507,0.10273972602739725,0.13414634146341464,0.16666666666666666,0.20588235294117646
Sebastien Lareau,Fernando Gonzalez,Clay,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Stefan Edberg,Marc Kevin Goellner,Hard,0.12423625254582485,0.07964601769911504,0.15384615384615385,0.07756232686980609,0.08904109589041095,0.23170731707317074,0.0,0.0
Barry Cowan,Davide Sanguinetti,Hard,0.11812627291242363,0.035398230088495575,0.19230769230769232,0.0997229916897507,0.0958904109589041,0.0975609756097561,0.041666666666666664,0.08823529411764706
Thanasi Kokkinakis,Frances Tiafoe,Hard,0.18126272912423624,0.07964601769911504,0.19230769230769232,0.12742382271468145,0.11643835616438356,0.36585365853658536,0.25,0.17647058823529413
Justin Gimelstob,Cecil Mamiit,Hard,0.09775967413441955,0.017699115044247787,0.07692307692307693,0.08033240997229917,0.07876712328767123,0.17073170731707318,0.0,0.0
Andrey Golubev,Maximo Gonzalez,Hard,0.20773930753564154,0.035398230088495575,0.2692307692307692,0.14958448753462603,0.1232876712328767,0.2804878048780488,0.20833333333333334,0.23529411764705882
Bernd Karbacher,Brett Steven,Hard,0.10183299389002037,0.008849557522123894,0.038461538461538464,0.08310249307479224,0.0684931506849315,0.13414634146341464,0.16666666666666666,0.17647058823529413
Markus Hipfl,Alberto Martin,Clay,0.17922606924643583,0.035398230088495575,0.2692307692307692,0.14958448753462603,0.11986301369863013,0.17073170731707318,0.08333333333333333,0.17647058823529413
Gilles Muller,Milos Raonic,Grass,0.03054989816700611,0.04424778761061947,0.0,0.036011080332409975,0.03424657534246575,0.0,0.08333333333333333,0.08823529411764706
Kei Nishikori,Gilles Muller,Hard,0.20773930753564154,0.07079646017699115,0.11538461538461539,0.18282548476454294,0.15753424657534246,0.2926829268292683,0.16666666666666666,0.17647058823529413
David Prinosil,Daniel Nestor,Hard,0.09368635437881874,0.05309734513274336,0.0,0.0664819944598338,0.06506849315068493,0.2073170731707317,0.0,0.0
Kenny Thorne,Paul Kilderry,Hard,0.1629327902240326,0.008849557522123894,0.34615384615384615,0.11634349030470914,0.10273972602739725,0.24390243902439024,0.20833333333333334,0.20588235294117646
Daniel Nestor,Jim Courier,Carpet,0.10386965376782077,0.035398230088495575,0.038461538461538464,0.10803324099722991,0.11301369863013698,0.08536585365853659,0.16666666666666666,0.11764705882352941
Alex Corretja,Albert Costa,Clay,0.2525458248472505,0.02654867256637168,0.038461538461538464,0.24376731301939059,0.19863013698630136,0.23170731707317074,0.6666666666666666,0.5882352941176471
Marin Cilic,Andrey Kuznetsov,Clay,0.1364562118126273,0.08849557522123894,0.038461538461538464,0.10803324099722991,0.11643835616438356,0.15853658536585366,0.16666666666666666,0.14705882352941177
Mikhail Kukushkin,Juan Martin del Potro,Hard,0.15885947046843177,0.02654867256637168,0.038461538461538464,0.13573407202216067,0.1267123287671233,0.2804878048780488,0.0,0.0
Jeff Tarango,Andrew Ilie,Hard,0.2973523421588595,0.1504424778761062,0.19230769230769232,0.21052631578947367,0.18493150684931506,0.4878048780487805,0.25,0.29411764705882354
Novak Djokovic,Nicolas Devilder,Clay,0.15682281059063136,0.02654867256637168,0.0,0.13850415512465375,0.1232876712328767,0.21951219512195122,0.125,0.11764705882352941
Novak Djokovic,Simone Bolelli,Hard,0.1975560081466395,0.07964601769911504,0.19230769230769232,0.14958448753462603,0.1541095890410959,0.25609756097560976,0.4166666666666667,0.35294117647058826
Ronald Agenor,Alberto Mancini,Clay,0.10590631364562118,0.02654867256637168,0.038461538461538464,0.09418282548476455,0.0821917808219178,0.15853658536585366,0.08333333333333333,0.11764705882352941
Rafael Nadal,Lukas Rosol,Hard,0.18329938900203666,0.035398230088495575,0.07692307692307693,0.1523545706371191,0.13013698630136986,0.24390243902439024,0.3333333333333333,0.35294117647058826
Gael Monfils,Ivan Dodig,Grass,0.0814663951120163,0.017699115044247787,0.07692307692307693,0.06925207756232687,0.07191780821917808,0.10975609756097561,0.041666666666666664,0.058823529411764705
Mirza Basic,Andreas Haider Maurer,Hard,0.09979633401221996,0.07079646017699115,0.0,0.08587257617728532,0.08561643835616438,0.17073170731707318,0.125,0.08823529411764706
Tomas Berdych,Adrian Mannarino,Hard,0.18737270875763748,0.04424778761061947,0.038461538461538464,0.14958448753462603,0.136986301369863,0.21951219512195122,0.3333333333333333,0.3235294117647059
Jan Siemerink,Diego Nargiso,Carpet,0.12219959266802444,0.02654867256637168,0.23076923076923078,0.07202216066481995,0.0684931506849315,0.2682926829268293,0.16666666666666666,0.14705882352941177
Thierry Guardiola,Jakob Hlasek,Hard,0.12830957230142567,0.04424778761061947,0.0,0.0997229916897507,0.10616438356164383,0.1951219512195122,0.041666666666666664,0.029411764705882353
Daniil Medvedev,Ricardas Berankis,Hard,0.13441955193482688,0.13274336283185842,0.23076923076923078,0.10526315789473684,0.1095890410958904,0.13414634146341464,0.125,0.14705882352941177
Sjeng Schalken,Gustavo Kuerten,Clay,0.21384928716904278,0.061946902654867256,0.038461538461538464,0.18282548476454294,0.16095890410958905,0.21951219512195122,0.25,0.23529411764705882
Guillermo Garcia Lopez,Robin Haase,Grass,0.2219959266802444,0.07964601769911504,0.15384615384615385,0.19667590027700832,0.18835616438356165,0.3170731707317073,0.20833333333333334,0.14705882352941177
Bryan Shelton,David Pate,Hard,0.21384928716904278,0.07079646017699115,0.0,0.19667590027700832,0.17465753424657535,0.2682926829268293,0.125,0.14705882352941177
Roger Federer,Philipp Kohlschreiber,Hard,0.1629327902240326,0.11504424778761062,0.07692307692307693,0.1329639889196676,0.14383561643835616,0.21951219512195122,0.0,0.029411764705882353
Denis Shapovalov,Bernard Tomic,Hard,0.1690427698574338,0.1415929203539823,0.2692307692307692,0.13850415512465375,0.14383561643835616,0.21951219512195122,0.2916666666666667,0.20588235294117646
Mischa Zverev,Tim Smyczek,Hard,0.1446028513238289,0.035398230088495575,0.11538461538461539,0.10803324099722991,0.10273972602739725,0.23170731707317074,0.125,0.11764705882352941
Rafael Nadal,Mikhail Youzhny,Hard,0.1364562118126273,0.008849557522123894,0.038461538461538464,0.12188365650969529,0.11301369863013698,0.12195121951219512,0.20833333333333334,0.17647058823529413
Jason Stoltenberg,Jim Grabb,Hard,0.2892057026476578,0.13274336283185842,0.23076923076923078,0.28254847645429365,0.2636986301369863,0.18292682926829268,0.3333333333333333,0.35294117647058826
Alexander Volkov,Mikael Tillstrom,Carpet,0.12627291242362526,0.02654867256637168,0.0,0.09695290858725762,0.0821917808219178,0.17073170731707318,0.041666666666666664,0.11764705882352941
Wayne Ferreira,Marc Rosset,Hard,0.059063136456211814,0.017699115044247787,0.07692307692307693,0.038781163434903045,0.0410958904109589,0.10975609756097561,0.0,0.0
Thomas Fabbiano,Stan Wawrinka,Grass,0.24643584521384929,0.035398230088495575,0.23076923076923078,0.1883656509695291,0.1780821917808219,0.34146341463414637,0.16666666666666666,0.14705882352941177
Jonas Bjorkman,Karan Rastogi,Hard,0.09775967413441955,0.02654867256637168,0.07692307692307693,0.06371191135734072,0.05821917808219178,0.1951219512195122,0.041666666666666664,0.058823529411764705
David Ferrer,Roberto Bautista Agut,Grass,0.2668024439918534,0.05309734513274336,0.15384615384615385,0.23268698060941828,0.2191780821917808,0.2682926829268293,0.125,0.20588235294117646
Nicolas Jarry,Matteo Berrettini,Clay,0.12627291242362526,0.035398230088495575,0.038461538461538464,0.12742382271468145,0.11301369863013698,0.13414634146341464,0.16666666666666666,0.11764705882352941
Sergiy Stakhovsky,Alex Bogomolov Jr,Hard,0.2606924643584521,0.13274336283185842,0.3076923076923077,0.18282548476454294,0.17123287671232876,0.3780487804878049,0.4166666666666667,0.38235294117647056
David Ferrer,Olivier Patience,Grass,0.20570264765784113,0.061946902654867256,0.15384615384615385,0.1994459833795014,0.19863013698630136,0.15853658536585366,0.20833333333333334,0.20588235294117646
Fernando Verdasco,Pablo Andujar,Grass,0.12016293279022404,0.07964601769911504,0.07692307692307693,0.10249307479224377,0.10616438356164383,0.18292682926829268,0.041666666666666664,0.029411764705882353
Sargis Sargsian,Magnus Norman,Clay,0.14663951120162932,0.07079646017699115,0.07692307692307693,0.13019390581717452,0.11986301369863013,0.15853658536585366,0.125,0.11764705882352941
Janko Tipsarevic,Paul Henri Mathieu,Carpet,0.14663951120162932,0.10619469026548672,0.07692307692307693,0.13850415512465375,0.15753424657534246,0.10975609756097561,0.041666666666666664,0.029411764705882353
Sergiy Stakhovsky,Ivan Dodig,Hard,0.20162932790224034,0.07079646017699115,0.0,0.18559556786703602,0.18493150684931506,0.2804878048780488,0.20833333333333334,0.14705882352941177
Marco Cecchinato,Stefano Travaglia,Clay,0.06924643584521385,0.02654867256637168,0.0,0.07479224376731301,0.07534246575342465,0.036585365853658534,0.125,0.11764705882352941
Lars Jonsson,Marc Kevin Goellner,Clay,0.18126272912423624,0.1592920353982301,0.11538461538461539,0.13850415512465375,0.1404109589041096,0.2682926829268293,0.0,0.029411764705882353
Leonardo Lavalle,Jared Palmer,Hard,0.24643584521384929,0.05309734513274336,0.3076923076923077,0.1745152354570637,0.1678082191780822,0.3048780487804878,0.4583333333333333,0.38235294117647056
Pablo Gonzalez,Marvin Rolle,Clay,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Jan Lennard Struff,Leonardo Mayer,Clay,0.18329938900203666,0.04424778761061947,0.19230769230769232,0.14958448753462603,0.13013698630136986,0.23170731707317074,0.08333333333333333,0.14705882352941177
Pascal Schaul,Milen Velev,Clay,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Santiago Giraldo,Donald Young,Clay,0.18533604887983707,0.05309734513274336,0.038461538461538464,0.16897506925207756,0.13013698630136986,0.18292682926829268,0.08333333333333333,0.20588235294117646
Jiri Novak,Magnus Norman,Clay,0.11405295315682282,0.02654867256637168,0.07692307692307693,0.10249307479224377,0.08904109589041095,0.14634146341463414,0.16666666666666666,0.11764705882352941
Fernando Gonzalez,Sebastien Grosjean,Clay,0.09979633401221996,0.017699115044247787,0.07692307692307693,0.09695290858725762,0.09931506849315068,0.10975609756097561,0.041666666666666664,0.058823529411764705
Vladimir Voltchkov,Dominik Hrbaty,Hard,0.07331975560081466,0.04424778761061947,0.0,0.060941828254847646,0.0684931506849315,0.12195121951219512,0.041666666666666664,0.029411764705882353
Fabrice Santoro,Carsten Arriens,Hard,0.12016293279022404,0.008849557522123894,0.0,0.12188365650969529,0.11301369863013698,0.07317073170731707,0.375,0.3235294117647059
Ugo Humbert,Gael Monfils,Grass,0.31160896130346233,0.07079646017699115,0.34615384615384615,0.24653739612188366,0.21232876712328766,0.4146341463414634,0.4583333333333333,0.4411764705882353
Tucker Vorster,Sam Barry,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Davide Sanguinetti,Albert Costa,Clay,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Nicolas Almagro,Albert Ramos,Clay,0.12830957230142567,0.061946902654867256,0.07692307692307693,0.11634349030470914,0.1095890410958904,0.14634146341463414,0.08333333333333333,0.058823529411764705
Renzo Furlan,Marc Rosset,Carpet,0.19144602851323828,0.11504424778761062,0.15384615384615385,0.11634349030470914,0.1267123287671233,0.3170731707317073,0.125,0.11764705882352941
Cristian Garin,John Isner,Hard,0.13034623217922606,0.04424778761061947,0.23076923076923078,0.10249307479224377,0.11301369863013698,0.14634146341463414,0.20833333333333334,0.14705882352941177
Milos Raonic,Ruben Ramirez Hidalgo,Clay,0.15478615071283094,0.10619469026548672,0.15384615384615385,0.10526315789473684,0.1095890410958904,0.2926829268292683,0.125,0.08823529411764706
Mariano Zabaleta,Juan Balcells,Clay,0.12627291242362526,0.0,0.0,0.14127423822714683,0.14383561643835616,0.06097560975609756,0.125,0.11764705882352941
Gilbert Schaller,Felix Mantilla,Clay,0.10386965376782077,0.017699115044247787,0.11538461538461539,0.05817174515235457,0.0410958904109589,0.2073170731707317,0.08333333333333333,0.14705882352941177
Andy Murray,Alex Bogomolov Jr,Hard,0.07128309572301425,0.09734513274336283,0.0,0.060941828254847646,0.07191780821917808,0.08536585365853659,0.0,0.0
Irakli Labadze,Yevgeny Kafelnikov,Clay,0.07535641547861507,0.017699115044247787,0.07692307692307693,0.060941828254847646,0.0684931506849315,0.08536585365853659,0.0,0.029411764705882353
Franco Davin,Mark Woodforde,Clay,0.13034623217922606,0.05309734513274336,0.11538461538461539,0.0886426592797784,0.0821917808219178,0.2682926829268293,0.041666666666666664,0.058823529411764705
Gilles Muller,Tommy Haas,Hard,0.31160896130346233,0.3185840707964602,0.2692307692307692,0.2631578947368421,0.2534246575342466,0.2682926829268293,0.4583333333333333,0.5
Albert Chang,Ivan Lendl,Hard,0.10386965376782077,0.02654867256637168,0.0,0.0664819944598338,0.0684931506849315,0.25609756097560976,0.0,0.0
Paolo Lorenzi,Elias Ymer,Clay,0.13238289205702647,0.02654867256637168,0.038461538461538464,0.10249307479224377,0.0958904109589041,0.21951219512195122,0.041666666666666664,0.08823529411764706
Marton Fucsovics,Alexey Vatutin,Hard,0.12423625254582485,0.0,0.11538461538461539,0.10526315789473684,0.07876712328767123,0.15853658536585366,0.16666666666666666,0.17647058823529413
Izak Van Der Merwe,Simon Greul,Hard,0.14663951120162932,0.09734513274336283,0.15384615384615385,0.11911357340720222,0.1095890410958904,0.18292682926829268,0.08333333333333333,0.08823529411764706
Andy Roddick,Marcos Baghdatis,Hard,0.10386965376782077,0.05309734513274336,0.038461538461538464,0.08310249307479224,0.08561643835616438,0.13414634146341464,0.041666666666666664,0.058823529411764705
Andy Roddick,Tommy Haas,Hard,0.1384928716904277,0.12389380530973451,0.0,0.1329639889196676,0.13013698630136986,0.12195121951219512,0.20833333333333334,0.17647058823529413
Marin Cilic,Philipp Kohlschreiber,Clay,0.12016293279022404,0.02654867256637168,0.07692307692307693,0.0997229916897507,0.09246575342465753,0.14634146341463414,0.125,0.08823529411764706
Roberto Bautista Agut,Attila Balazs,Clay,0.1384928716904277,0.02654867256637168,0.038461538461538464,0.13019390581717452,0.10273972602739725,0.1951219512195122,0.125,0.14705882352941177
Jarkko Nieminen,Michael Russell,Grass,0.19144602851323828,0.07079646017699115,0.07692307692307693,0.19390581717451524,0.1643835616438356,0.17073170731707318,0.16666666666666666,0.20588235294117646
Gianluca Pozzi,David Wheaton,Carpet,0.07739307535641547,0.02654867256637168,0.0,0.08310249307479224,0.07534246575342465,0.08536585365853659,0.0,0.0
Adrian Mannarino,Dudi Sela,Hard,0.20570264765784113,0.09734513274336283,0.038461538461538464,0.18005540166204986,0.15753424657534246,0.21951219512195122,0.375,0.35294117647058826
Dominic Thiem,Adrian Mannarino,Clay,0.07739307535641547,0.017699115044247787,0.07692307692307693,0.05263157894736842,0.05821917808219178,0.17073170731707318,0.0,0.029411764705882353
Darian King,Marcelo Arevalo,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Wayne Ferreira,Richard Krajicek,Grass,0.22606924643584522,0.11504424778761062,0.2692307692307692,0.1772853185595568,0.20205479452054795,0.18292682926829268,0.041666666666666664,0.08823529411764706
Mohammed Reza Tavakoli,Rohan De Silva,Clay,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Jarkko Nieminen,Photos Kallias,Carpet,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Feliciano Lopez,Roberto Quiroz,Hard,0.1384928716904277,0.12389380530973451,0.23076923076923078,0.13850415512465375,0.1267123287671233,0.0975609756097561,0.20833333333333334,0.14705882352941177
Felix Auger Aliassime,Jiri Vesely,Hard,0.07739307535641547,0.08849557522123894,0.038461538461538464,0.06925207756232687,0.07534246575342465,0.10975609756097561,0.041666666666666664,0.029411764705882353
Andy Roddick,Andy Murray,Hard,0.15274949083503056,0.13274336283185842,0.038461538461538464,0.1440443213296399,0.1267123287671233,0.18292682926829268,0.08333333333333333,0.08823529411764706
Ramon Delgado,Frederic Vitoux,Hard,0.20570264765784113,0.017699115044247787,0.15384615384615385,0.18559556786703602,0.15753424657534246,0.25609756097560976,0.041666666666666664,0.08823529411764706
Salvador Navarro,Andreas Vinciguerra,Clay,0.15885947046843177,0.04424778761061947,0.07692307692307693,0.12465373961218837,0.10616438356164383,0.23170731707317074,0.16666666666666666,0.17647058823529413
Fabio Fognini,Juan Antonio Marin,Clay,0.15071283095723015,0.02654867256637168,0.15384615384615385,0.11357340720221606,0.11301369863013698,0.17073170731707318,0.0,0.058823529411764705
Albert Ramos,Gastao Elias,Clay,0.1629327902240326,0.0,0.15384615384615385,0.12188365650969529,0.10616438356164383,0.1951219512195122,0.16666666666666666,0.20588235294117646
Andre Agassi,Pete Sampras,Hard,0.20366598778004075,0.1592920353982301,0.11538461538461539,0.16620498614958448,0.17465753424657535,0.23170731707317074,0.125,0.11764705882352941
Patricio Arnold,Jordi Burillo,Hard,0.1690427698574338,0.061946902654867256,0.15384615384615385,0.14958448753462603,0.1267123287671233,0.18292682926829268,0.2916666666666667,0.29411764705882354
Alexis Klegou,Petros Chrysochos,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Evgeny Donskoy,Marcos Baghdatis,Hard,0.1955193482688391,0.0,0.11538461538461539,0.1772853185595568,0.1643835616438356,0.17073170731707318,0.25,0.23529411764705882
Jean Francois Bachelot,Tommy Haas,Hard,0.13238289205702647,0.08849557522123894,0.038461538461538464,0.10526315789473684,0.10616438356164383,0.21951219512195122,0.0,0.0
Marin Cilic,Fernando Verdasco,Hard,0.1120162932790224,0.04424778761061947,0.11538461538461539,0.08587257617728532,0.08904109589041095,0.14634146341463414,0.125,0.11764705882352941
Sargis Sargsian,Gaston Gaudio,Hard,0.22606924643584522,0.008849557522123894,0.34615384615384615,0.18005540166204986,0.1541095890410959,0.2682926829268293,0.375,0.38235294117647056
Mirza Basic,Jiri Vesely,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Cyril Saulnier,Stan Wawrinka,Hard,0.10386965376782077,0.017699115044247787,0.0,0.08587257617728532,0.08561643835616438,0.17073170731707318,0.08333333333333333,0.058823529411764705
Somdev Devvarman,Igor Kunitsyn,Hard,0.1120162932790224,0.061946902654867256,0.038461538461538464,0.07756232686980609,0.06506849315068493,0.21951219512195122,0.041666666666666664,0.058823529411764705
Victor Hanescu,Ivo Karlovic,Clay,0.23217922606924643,0.07964601769911504,0.0,0.22437673130193905,0.2328767123287671,0.3170731707317073,0.041666666666666664,0.029411764705882353
Paul Henri Mathieu,Florent Serra,Clay,0.1955193482688391,0.035398230088495575,0.11538461538461539,0.18005540166204986,0.14383561643835616,0.23170731707317074,0.08333333333333333,0.14705882352941177
David Nalbandian,Edouard Roger Vasselin,Grass,0.22810590631364563,0.061946902654867256,0.5384615384615384,0.18005540166204986,0.16095890410958905,0.25609756097560976,0.25,0.2647058823529412
Stefan Koubek,Thomas Enqvist,Hard,0.09979633401221996,0.05309734513274336,0.15384615384615385,0.06925207756232687,0.07191780821917808,0.14634146341463414,0.125,0.11764705882352941
Ivan Navarro,Evgeny Korolev,Clay,0.08757637474541752,0.07964601769911504,0.0,0.07202216066481995,0.07191780821917808,0.13414634146341464,0.0,0.0
Roger Federer,Sam Querrey,Clay,0.16089613034623218,0.04424778761061947,0.038461538461538464,0.14681440443213298,0.14383561643835616,0.17073170731707318,0.041666666666666664,0.058823529411764705
Pablo Andujar,Kyle Edmund,Clay,0.1120162932790224,0.0,0.0,0.10249307479224377,0.08904109589041095,0.0975609756097561,0.2916666666666667,0.2647058823529412
Benoit Paire,Tallon Griekspoor,Clay,0.05702647657841141,0.07964601769911504,0.038461538461538464,0.055401662049861494,0.06506849315068493,0.036585365853658534,0.041666666666666664,0.029411764705882353
Marc Gicquel,Fernando Verdasco,Carpet,0.14052953156822812,0.05309734513274336,0.038461538461538464,0.11080332409972299,0.10273972602739725,0.24390243902439024,0.125,0.11764705882352941
David Ferrer,Yen Hsun Lu,Hard,0.10183299389002037,0.008849557522123894,0.038461538461538464,0.07756232686980609,0.0684931506849315,0.15853658536585366,0.16666666666666666,0.14705882352941177
Adrian Voinea,Diego Nargiso,Clay,0.12219959266802444,0.061946902654867256,0.07692307692307693,0.13850415512465375,0.136986301369863,0.04878048780487805,0.0,0.029411764705882353
Karol Kucera,Cedric Pioline,Grass,0.4745417515274949,0.07964601769911504,0.8076923076923077,0.31301939058171746,0.3150684931506849,0.5,0.5,0.5
David Ferrer,Albert Ramos,Clay,0.17718940936863545,0.02654867256637168,0.15384615384615385,0.16066481994459833,0.13356164383561644,0.18292682926829268,0.16666666666666666,0.20588235294117646
Simone Bolelli,Kevin Anderson,Hard,0.1384928716904277,0.04424778761061947,0.07692307692307693,0.11634349030470914,0.10616438356164383,0.24390243902439024,0.041666666666666664,0.029411764705882353
Benjamin Becker,Bjorn Phau,Hard,0.20977596741344195,0.05309734513274336,0.15384615384615385,0.13850415512465375,0.13013698630136986,0.2926829268292683,0.25,0.29411764705882354
David Goffin,Mikhail Kukushkin,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
Jamie Morgan,Steve Bryan,Clay,0.1120162932790224,0.02654867256637168,0.11538461538461539,0.0886426592797784,0.07534246575342465,0.18292682926829268,0.20833333333333334,0.14705882352941177
Santiago Ventura,Alexandr Dolgopolov,Clay,0.18533604887983707,0.07079646017699115,0.15384615384615385,0.15512465373961218,0.1404109589041096,0.23170731707317074,0.08333333333333333,0.11764705882352941
Robin Haase,Tsung Hua Yang,Hard,0.09164969450101833,0.08849557522123894,0.07692307692307693,0.08310249307479224,0.08904109589041095,0.13414634146341464,0.0,0.0
Todd Martin,Vincent Spadea,Hard,0.12016293279022404,0.008849557522123894,0.0,0.0997229916897507,0.0958904109589041,0.1951219512195122,0.0,0.0
Sebastien Grosjean,Gael Monfils,Hard,0.19144602851323828,0.02654867256637168,0.11538461538461539,0.12742382271468145,0.1095890410958904,0.2682926829268293,0.08333333333333333,0.20588235294117646
Ivan Ljubicic,Marzio Martelli,Hard,0.15274949083503056,0.061946902654867256,0.2692307692307692,0.0997229916897507,0.1095890410958904,0.2682926829268293,0.20833333333333334,0.17647058823529413
Todd Woodbridge,Todd Martin,Hard,0.15478615071283094,0.017699115044247787,0.15384615384615385,0.1329639889196676,0.1267123287671233,0.1951219512195122,0.08333333333333333,0.08823529411764706
Roberto Carballes Baena,Gael Monfils,Clay,0.2158859470468432,0.0,0.038461538461538464,0.1994459833795014,0.14726027397260275,0.21951219512195122,0.375,0.35294117647058826
Magnus Gustafsson,Karol Kucera,Clay,0.08961303462321792,0.017699115044247787,0.038461538461538464,0.06371191135734072,0.07191780821917808,0.14634146341463414,0.0,0.0
Marin Cilic,Martin Klizan,Hard,0.1364562118126273,0.04424778761061947,0.11538461538461539,0.12188365650969529,0.10273972602739725,0.13414634146341464,0.08333333333333333,0.14705882352941177
Nicolas Almagro,Marco Chiudinelli,Hard,0.1364562118126273,0.10619469026548672,0.07692307692307693,0.0997229916897507,0.10273972602739725,0.15853658536585366,0.20833333333333334,0.17647058823529413
Carlos Berlocq,Pere Riba,Hard,0.15682281059063136,0.07079646017699115,0.2692307692307692,0.1329639889196676,0.1404109589041096,0.14634146341463414,0.08333333333333333,0.08823529411764706
Fabio Fognini,Thiemo De Bakker,Clay,0.14867617107942974,0.05309734513274336,0.15384615384615385,0.12188365650969529,0.10273972602739725,0.18292682926829268,0.08333333333333333,0.14705882352941177
Denis Istomin,Andreas Seppi,Hard,0.29327902240325865,0.21238938053097345,0.23076923076923078,0.2631578947368421,0.22602739726027396,0.2682926829268293,0.5833333333333334,0.5294117647058824
Sergi Bruguera,Michael Russell,Clay,0.17311608961303462,0.035398230088495575,0.15384615384615385,0.15789473684210525,0.1095890410958904,0.17073170731707318,0.3333333333333333,0.4411764705882353
Roger Federer,Nicolas Escude,Hard,0.2158859470468432,0.08849557522123894,0.0,0.19667590027700832,0.1815068493150685,0.25609756097560976,0.16666666666666666,0.17647058823529413
Alexander Zverev,Ricardas Berankis,Clay,0.10590631364562118,0.09734513274336283,0.0,0.08587257617728532,0.09246575342465753,0.2073170731707317,0.0,0.0
Jonathan Stark,Michael Chang,Hard,0.12423625254582485,0.008849557522123894,0.0,0.09141274238227147,0.06506849315068493,0.2804878048780488,0.041666666666666664,0.029411764705882353
Karol Kucera,Jiri Novak,Hard,0.1589424173423248,0.05758018199186158,0.10546553274608353,0.13156430345725714,0.12262986936436115,0.20441011069028367,0.14710651511426037,0.1521549474116043
